ticker,company,issuer,spot,predicted,date_posted
1313,華潤水泥控股 (01313),富瑞,,4.7,13/3/2017 13:06
3888,金山軟件 (03888),交銀國際,,23.8,13/3/2017 11:17
968,信義光能 (00968),里昂,3.27,3.13,13/3/2015 09:46
1368,特步國際 (01368),摩根大通,3.5,2.1,13/3/2015 19:03
699,神州租車 (00699),摩根士丹利,11,12.5,13/3/2015 17:33
1316,耐世特 (01316),摩根大通,,8,13/3/2015 14:48
14,希慎興業 (00014),傑富瑞,41.9,40.8,13/3/2015 13:55
14,希慎興業 (00014),大和,51.1,51.7,13/3/2015 13:47
14,希慎興業 (00014),高盛,,40.3,13/3/2015 13:47
2382,舜宇光學 (02382),里昂,6.8,8.2,13/3/2014 17:20
293,國泰航空 (00293),里昂,,19.27,13/3/2014 16:26
293,國泰航空 (00293),德意志銀行,,16.6,13/3/2014 12:46
2007,碧桂園 (02007),德意志銀行,,6.5,13/3/2014 12:40
2007,碧桂園 (02007),里昂,,4.2,13/3/2014 11:06
1919,中國遠洋 (01919),里昂,,4.3,13/3/2013 08:13
1919,中國遠洋 (01919),瑞信,,3.3,13/3/2013 08:10
17,新世界發展 (00017),里昂,,16.5,13/3/2013 15:16
489,東風汽車 (00489),瑞信,,14,13/3/2013 12:43
2333,長城汽車 (02333),瑞信,,37.5,13/3/2013 12:37
975,蒙古焦煤 (00975),摩根大通,,4.5,13/3/2013 12:33
538,味千中國 (00538),美銀美林,,5,13/3/2013 12:27
316,東方海外 (00316),巴克萊,,40.52,13/3/2012 17:56
316,東方海外 (00316),高盛,,45,13/3/2012 17:52
1361,361度 (01361),高盛,,2.1,13/3/2012 16:26
3323,中國建材 (03323),高盛,12.2,13,13/3/2012 15:41
960,龍湖地產 (00960),花旗,14.05,14.65,13/3/2012 14:30
1109,華潤置地 (01109),摩根大通,,15.5,13/3/2012 14:29
960,龍湖地產 (00960),美銀美林,,12.6,13/3/2012 12:26
316,東方海外 (00316),交銀國際,,45,13/3/2012 11:55
817,方興地產 (00817),德銀,3.3,3.55,13/3/2012 11:33
763,中興通訊 (00763),瑞信,,32.5,13/3/2012 11:09
135,崑崙能源 (00135),富瑞,,11,13/2/2019 12:47
700,騰訊 (00700),富瑞,385,405,13/2/2019 12:07
1347,華虹半導體 (01347),中金,,20,13/2/2019 10:00
2382,舜宇光學科技 (02382),瑞信,45.2,53.6,13/2/2017 13:26
347,鞍鋼股份 (00347),富瑞,6,7.2,13/2/2017 12:54
914,安徽海螺水泥股份 (00914),大華繼顯,26.9,31.5,13/2/2017 11:35
2382,舜宇光學科技 (02382),富瑞,,52,13/2/2017 11:08
1316,耐世特 (01316),摩根大通,,8,13/2/2015 19:03
1114,華晨中國 (01114),摩根士丹利,16,17,13/2/2015 17:40
23,東亞銀行 (00023),巴克莱,,33,13/2/2015 17:26
151,中國旺旺 (00151),巴克萊,,11.9,13/2/2015 14:04
151,中國旺旺 (00151),星展唯高達,11.5,10.8,13/2/2015 14:03
23,東亞銀行 (00023),摩根大通,,33,13/2/2015 13:21
23,東亞銀行 (00023),里昂,35.5,33,13/2/2015 12:39
3800,保利協鑫能源 (03800),德銀,,2.2,13/2/2015 12:38
1913,普拉達 (01913),美銀美林,,73,13/2/2014 17:59
2319,蒙牛乳業 (02319),里昂,,43.04,13/2/2014 16:52
2319,蒙牛乳業 (02319),瑞信,39.5,47.5,13/2/2014 15:41
2319,蒙牛乳業 (02319),美銀美林,,45,13/2/2014 15:10
1913,普拉達 (01913),里昂,,78,13/2/2014 14:55
6030,中信證? (06030),里昂,,16.74,13/2/2012 18:07
3328,交通銀行 (03328),里昂,,5.99,13/2/2012 18:01
1813,合景泰富 (01813),花旗,6.14,6.22,13/2/2012 15:26
2222,雷士照明 (02222),摩根大通,6.3,6.1,13/2/2012 15:25
857,中石油 (00857),瑞銀,,13.1,13/2/2012 15:23
83,信和置業 (00083),瑞銀,11.5,14.2,13/2/2012 15:22
1068,雨潤食品 (01068),花旗,12,9,13/2/2012 15:20
1114,華晨中國 (01114),大華繼顯,,7,13/2/2012 12:17
3328,交行 (03328),摩通,,10.1,13/2/2012 12:07
992,聯想集團 (00992),美銀美林,6.3,7.2,13/2/2012 11:37
3669,永達汽車 (03669),瑞信,9.4,10,13/12/2019 10:48
2601,中國太保 (02601),大和,52,42,13/12/2018 09:52
1299,友邦保險 (01299),大和,80,84,13/12/2017 11:00
700,騰訊控股 (00700),瑞信,232,233,13/12/2016 18:02
6808,高鑫零售 (06808),德銀,6.8,7.5,13/12/2016 15:42
916,龍源電力 (00916),里昂,9.95,11.35,13/12/2013 17:35
330,思捷環球 (00330),里昂,10,15.6,13/12/2013 16:49
494,利豐 (00494),瑞銀,,7.5,13/12/2013 11:03
1813,PRADA (01813),里昂,,90,13/12/2013 10:57
728,中國聯通 (00728),德意志銀行,,17.5,13/12/2012 12:51
700,騰訊 (00700),德意志銀行,,290,13/12/2012 12:42
691,山水水泥 (00691),工銀國際,,6.8,13/12/2011 17:33
960,龍湖地產 (00960),花旗,14.11,14.05,13/12/2011 17:15
966,中國太平 (00966),巴克萊,,23.7,13/12/2011 17:09
2331,李寧 (02331),工銀國際,,6.7,13/12/2011 16:41
384,中國燃氣 (00384),德銀,,2.6,13/12/2011 15:47
2,中電控股 (00002),里昂,,71,13/12/2011 14:41
2689,玖龍紙業 (02689),美銀美林,,5.9,13/12/2011 14:39
2314,理文造紙 (02314),美銀美林,,2.8,13/12/2011 14:37
2331,李寧 (02331),工銀國際,,6.7,13/12/2011 14:32
2388,中銀香港 (02388),中銀國際,,22.6,13/12/2011 12:27
1299,友邦保險 (01299),高盛,37,35,13/12/2011 12:23
3339,中國龍工 (03339),高盛,,2.9,13/12/2011 12:21
494,利豐 (00494),大和,,22.7,13/12/2011 12:19
1766,中國南車 (01766),國泰君安,,10.9,13/12/2010 08:25
175,吉利汽車 (00175),德銀,2.7,4.7,13/12/2010 08:16
691,山水水泥 (00691),中銀國際,,7.7,13/12/2010 17:56
857,中國石油股份 (00857),瑞銀,,12,13/12/2010 10:58
1109,華潤置地 (01109),瑞銀,,18.5,13/12/2010 10:57
69,香格里拉 (00069),高盛,,24.55,13/12/2010 10:56
3383,雅居樂地產 (03383),瑞銀,12.24,12.62,13/12/2010 10:55
992,聯想集團 (00992),野村,4.4,5.6,13/11/2018 10:10
2382,舜宇光學科技 (02382),花旗,,160,13/11/2017 11:08
2382,舜宇光學科技 (02382),摩根士丹利,,155,13/11/2017 11:03
2382,舜宇光學科技 (02382),野村,,145,13/11/2017 10:56
981,中芯國際 (00981),摩根士丹利,,0.91,13/11/2015 11:09
1836,九興控股 (01836),大和,21.5,21,13/11/2015 11:08
823,領展 (00823),BNP,,53,13/11/2015 11:05
823,領展房產基金 (00823),瑞銀,41.5,43.14,13/11/2015 10:48
388,港交所 (00388),瑞信,,170,13/11/2015 10:47
3800,保利協鑫能源 (03800),瑞信,,2.2,13/11/2015 10:45
1766,中國中車 (01766),高盛,,9.9,13/11/2015 10:43
2018,瑞聲科技 (02018),瑞銀,,52,13/11/2015 10:42
2018,瑞聲科技 (02018),花旗,54,58,13/11/2015 10:41
700,騰訊控股 (00700),美銀美林,151,146,13/11/2014 14:08
700,騰訊控股 (00700),巴克萊,,142,13/11/2014 13:04
700,騰訊控股 (00700),野村,145,144,13/11/2014 13:03
220,統一中國 (00220),麥格理,,5,13/11/2013 16:58
1833,銀泰商業 (01833),摩根士丹利,,9.8,13/11/2013 16:00
322,康師傅 (00322),德意志銀行,,18.5,13/11/2013 13:25
220,統一食品 (00220),摩根士丹利,,7.1,13/11/2013 12:42
1157,中聯重科 (01157),美銀美林,,12.9,13/11/2012 09:51
700,騰訊控股 (00700),摩根大通,276,306,13/11/2012 09:19
2331,李寧 (02331),瑞銀,,6.5,13/11/2012 12:43
494,利豐 (00494),德意志銀行,14.95,15.1,13/11/2012 12:06
700,騰訊控股 (00700),高盛,,270,13/11/2012 11:49
178,莎莎國際 (00178),瑞信,,5,13/11/2012 10:47
6823,香港電訊 (06823),巴克萊,7.2,7.75,13/11/2012 10:45
486,俄鋁 (00486),瑞信,,4.9,13/11/2012 10:44
958,華能新能源 (00958),大和,,2.34,13/10/2017 14:29
2382,舜宇光學科技 (02382),瑞信,,127.7,13/10/2017 10:54
2382,舜宇光學科技 (02382),中銀國際,,142,13/10/2017 10:38
291,華潤啤酒 (00291),摩根大通,15.2,22,13/10/2016 11:48
2238,舜宇光學科技 (02238),花旗,,49,13/10/2016 11:47
27,銀河娛樂 (00027),瑞信,,37.6,13/10/2015 15:22
1299,友邦保險 (01299),BNP,,60.7,13/10/2015 15:07
2333,長城汽車 (02333),星展唯高達,16.03,11.5,13/10/2015 15:06
2618,TCL通訊 (02618),瑞信,,12.5,13/10/2014 13:57
902,大唐發電 (00902),瑞信,,4.9,13/10/2014 12:47
3383,雅居樂地產 (03383),里昂,6.73,3.5,13/10/2014 12:24
857,中國石油股份 (00857),摩根大通,,12.5,13/10/2014 11:50
966,中國太平 (00966),中金公司,,21.83,13/10/2014 10:51
1186,中鐵建 (01186),中金公司,,9.7,13/10/2014 10:42
493,國美電器 (00493),蘇格蘭皇家銀行,,4.1,13/10/2011 08:32
857,中國石油股份 (00857),瑞銀,13.1,12.4,13/10/2011 17:34
386,中國石油化工股份 (00386),瑞銀,10.2,9.7,13/10/2011 15:06
1880,百麗國際 (01880),高盛,,18.7,13/10/2011 15:03
1299,友邦保險 (01299),里昂,30.7,28,13/10/2011 14:56
1880,百麗國際 (01880),高盛,,18.7,13/10/2011 11:19
2607,上海醫藥 (02607),德銀,21,19.4,13/10/2011 11:18
1299,友邦保險 (01299),瑞銀,,31.21,13/10/2011 11:16
2319,蒙牛乳業 (02319),工銀國際,,28.5,13/10/2010 09:38
883,中國海洋石油 (00883),高盛,,15.3,13/10/2010 09:24
941,中移動 (00941),野村證券,91,95,13/10/2010 08:55
873,國際泰豐控股 (00873),大和,,4.77,13/10/2010 08:38
388,港交所 (00388),中銀國際,107,214,13/10/2010 18:23
762,中國聯通 (00762),野村,10.8,13.5,13/10/2010 16:26
2342,京信通信 (02342),中銀國際,10.5,11.4,13/10/2010 16:01
883,中國海洋石油 (00883),瑞銀,,17.2,13/10/2010 15:24
728,中國電信 (00728),野村,4.7,4.8,13/10/2010 15:13
1833,銀泰百貨 (01833),中銀國際,,10.7,13/10/2010 15:06
2233,西部水泥 (02233),工銀國際,,3.1,13/10/2010 15:02
83,信和置業 (00083),德銀,,15.75,13/10/2010 15:00
210,達芙妮國際 (00210),工銀國際,,11.9,13/10/2010 14:58
2333,長城汽車 (02333),高盛,,23.78,13/10/2010 14:58
883,中海油 (00883),瑞信,7,12.8,13/1/2017 17:24
2333,長城汽車 (02333),大和,7.2,8,13/1/2017 15:27
2333,長城汽車 (02333),瑞信,,7.4,13/1/2017 15:25
836,華潤電力 (00836),麥格理,15.6,13.8,13/1/2017 10:03
144,招商局國際 (00144),花旗,,21.5,13/1/2016 16:53
1363,中滔環保 (01363),德銀,,2.9,13/1/2016 16:53
3898,南車時代電氣 (03898),麥格理,32.6,56.7,13/1/2015 18:26
3898,南車時代電氣 (03898),野村,,53.36,13/1/2015 18:08
1816,中廣核電力 (01816),美銀美林,,4.6,13/1/2015 15:37
1668,華南城 (01668),美銀美林,5.5,4.9,13/1/2015 15:12
178,莎莎國際 (00178),瑞信,4.4,4,13/1/2015 13:09
1359,中國信達 (01359),瑞信,5.5,5.8,13/1/2015 13:08
1816,中廣核電力 (01816),摩根大通,,3.3,13/1/2015 11:44
1211,比亞迪股份 (01211),摩根大通,68,61,13/1/2015 11:43
494,利豐 (00494),里昂,,12.3,13/1/2014 16:28
178,莎莎國際 (00178),里昂,,8.85,13/1/2014 16:09
3377,遠洋地產 (03377),Jefferies,,3.6,13/1/2012 17:09
410,SOHO中國 (00410),Jefferies,,6.9,13/1/2012 16:47
762,中國聯通 (00762),巴克萊,,21,13/1/2012 14:40
8,香港電訊 (00008),瑞信,,3.2,13/1/2012 14:30
1968,匹克體育 (01968),瑞信,1.9,1.55,13/1/2012 14:26
1880,百麗 (01880),花旗,16.8,15.5,13/1/2012 14:23
700,騰訊 (00700),巴克萊,,193,13/1/2012 13:02
1928,金沙中國 (01928),中銀國際,26.8,28,13/1/2012 13:00
966,中國太平 (00966),大摩,,20,13/1/2012 12:39
388,港交所 (00388),麥格理,,89,13/1/2012 12:36
688,中國海外 (00688),瑞信,16,16.1,13/1/2011 09:59
746,理文集團 (00746),金英,,10.5,13/1/2011 17:55
8,電訊盈科 (00008),麥格里,,3.4,13/1/2011 17:53
836,華潤電力 (00836),CIMB,,17.83,13/1/2011 17:51
658,中國高速傳動 (00658),花旗,,21,13/1/2011 16:25
392,北京控股 (00392),大摩,54.7,53,13/1/2011 16:18
883,中國海洋石油 (00883),花旗,,18.5,13/1/2011 16:04
728,中國電信 (00728),高盛,,3.7,13/1/2011 15:52
1090,大明國際 (01090),建銀國際,,4.45,13/1/2011 14:51
2689,玖龍紙業 (02689),麥格里,,15,13/1/2011 14:48
363,上海實業 (00363),Jefferies & Company,,42.3,13/1/2011 14:46
189,東岳集團 (00189),建銀國際,,6,13/1/2011 14:44
883,中國海洋石油 (00883),德銀,20.35,21.32,13/1/2011 10:13
2331,李寧 (02331),匯豐證券,,15.4,13/1/2011 10:07
914,海螺水泥 (00914),摩根大通,35,46,13/1/2011 10:03
700,騰訊 (00700),滙豐,,483,10/2/2020 11:15
1876,百威亞太 (01876),高盛,,31,3/3/2020 14:21
2018,瑞聲科技 (02018),瑞信,31,50,12/11/2019 10:49
2,中電 (00002),里昂,75,89,12/8/2019 10:22
968,信義光能 (00968),瑞信,4.5,4.7,12/3/2019 15:51
669,創科實業 (00669),摩根大通,70,76,12/3/2019 10:05
700,騰訊 (00700),瑞信,410.97,411,12/2/2019 15:32
66,港鐵公司 (00066),高盛,,54,11/12/2019 11:16
1876,百威亞太 (01876),摩根士丹利,,35,11/11/2019 10:40
175,吉利汽車 (00175),瑞信,,14,11/9/2019 11:30
175,吉利汽車 (00175),摩根大通,18,12,11/7/2019 10:32
2588,中銀航空租賃 (02588),交銀國際,,65.86,11/4/2019 15:45
2009,金隅 (02009),花旗,3.5,4.1,11/4/2019 09:57
2689,玖龍紙業 (02689),美銀美林,,9,11/2/2019 10:17
1211,比亞迪 (01211),美銀美林,36.6,35.7,11/1/2019 10:27
268,金蝶國際 (00268),中金,,7,10/7/2019 10:58
1810,小米集團 (01810),麥格理,25,17,10/1/2019 09:40
27,銀河娛樂 (00027),美銀美林,65.6,63.3,9/10/2019 11:04
670,東方航空 (00670),瑞信,5.4,4.7,9/9/2019 10:35
2,中電 (00002),花旗,91.5,93,9/8/2019 10:21
700,騰訊 (00700),交銀國際,403,454,9/5/2019 15:02
220,統一企業中國 (00220),高盛,6.9,7.5,9/5/2019 10:32
1928,金沙中國 (01928),富瑞,,49.8,9/4/2019 15:59
175,吉利汽車 (00175),富瑞,16.5,10.8,9/1/2019 16:07
175,吉利汽車 (00175),摩根士丹利,,8,9/1/2019 09:56
1211,比亞迪股份 (01211),美銀美林,30,26.5,8/11/2019 10:28
3319,雅生活服務 (03319),高盛,21.8,25,8/10/2019 11:01
2888,渣打集團 (02888),摩根士丹利,,57,8/8/2019 10:49
2319,蒙牛乳業 (02319),瑞銀,,31.42,8/7/2019 10:44
1299,友邦保險 (01299),德銀,,85.4,8/5/2019 11:13
700,騰訊 (00700),富瑞,,405,8/3/2019 15:35
1128,永利澳門 (01128),美銀美林,23.5,24.3,8/2/2019 11:57
1336,新華保險 (01336),交銀國際,50,40,8/1/2019 15:19
694,首都機場 (00694),交銀國際,10.73,6.61,8/1/2019 15:02
3988,中國銀行 (03988),瑞信,4.7,4.5,8/1/2019 10:10
1211,比亞迪股份 (01211),瑞信,65,60,7/11/2019 10:31
1299,友邦保險 (01299),瑞信,91,96,7/5/2019 18:33
5,匯豐控股 (00005),美銀美林,,66.78,7/5/2019 10:50
788,中國鐵塔 (00788),花旗,1.7,1.83,7/3/2019 10:17
694,首都機場 (00694),中金,,8,7/1/2019 09:55
1929,周大福 (01929),花旗,9.4,9,6/12/2019 11:19
1876,百威亞太 (01876),花旗,,33,6/11/2019 10:58
1929,周大福 (01929),野村,7.8,8,5/12/2019 11:50
6160,百濟神州 (06160),瑞信,94.51,122.65,5/11/2019 10:23
3669,永達汽車 (03669),大和,,9.5,5/8/2019 12:23
2319,蒙牛乳業 (02319),美銀美林,,33.5,5/7/2019 10:44
175,吉利汽車 (00175),花旗,16.4,9.3,5/7/2019 10:24
2318,中國平安 (02318),交銀國際,,100,5/3/2019 15:06
968,信義光能 (00968),瑞信,3.6,4.5,5/3/2019 09:59
688,中國海外 (00688),瑞信,,39.4,4/12/2019 11:27
1299,友邦保險 (01299),麥格里,,89,4/11/2019 10:28
3319,雅生活服務 (03319),大和,17.7,20.6,4/10/2019 10:34
1055,南航 (01055),瑞信,5.7,5,4/9/2019 11:16
2331,李寧 (02331),摩根大通,15.6,18,4/7/2019 12:22
880,澳博控股 (00880),里昂,8.23,10.04,4/3/2019 10:03
3383,雅居樂 (03383),瑞銀,,8,4/1/2019 10:00
968,信義光能 (00968),瑞銀,5,5.4,3/10/2019 10:27
753,國航 (00753),瑞信,8.6,8,3/9/2019 10:35
27,銀河娛樂 (00027),瑞銀,,72,3/1/2019 10:01
968,信義光能 (00968),美銀美林,5.3,5.85,2/10/2019 14:07
813,世茂房地產 (00813),花旗,26.8,28.28,2/9/2019 11:06
3669,永達汽車 (03669),瑞信,,9.3,2/8/2019 15:57
1299,友邦保險 (01299),大和,95,98,2/8/2019 10:26
151,中國旺旺 (00151),瑞信,6.2,6.4,2/7/2019 10:42
2282,美高梅中國 (02282),富瑞,,17.2,2/5/2019 15:38
1177,中生製藥 (01177),交銀國際,,8.7,2/4/2019 18:15
2001,新高教 (02001),交銀國際,5.78,4,2/4/2019 15:29
3898,中車時代電氣 (03898),摩根士丹利,,60.4,2/4/2019 10:34
1801,信達生物 (01801),高盛,24.89,27.36,2/1/2019 09:56
1299,友邦保險 (01299),野村,75.91,75.72,1/11/2019 10:37
2018,瑞聲科技 (02018),德銀,59,47,1/3/2019 10:39
883,中海油 (00883),摩根大通,,14.5,1/2/2019 10:17
2282,美高梅中國 (02282),瑞信,15.5,15.4,12/12/2018 16:08
27,銀河娛樂 (00027),花旗,,67,12/12/2018 09:32
1347,華虹半導體 (01347),交銀國際,28,25,12/11/2018 18:39
2382,舜宇光學 (02382),富瑞,,65,12/11/2018 15:30
1128,永利澳門 (01128),摩根士丹利,,22.5,12/11/2018 09:54
700,騰訊 (00700),瑞銀,450,400,12/10/2018 12:36
788,中國鐵塔 (00788),高盛,,1.65,12/9/2018 09:55
175,吉利汽車 (00175),大和,33,36,12/6/2018 13:11
270,粵海投資 (00270),大和,14.7,15,12/6/2018 13:09
788,中國鐵塔 (00788),瑞信,1.78,1.83,11/12/2018 15:53
751,創維數碼 (00751),花旗,4.1,1.4,11/12/2018 14:53
2382,舜宇光學科技 (02382),摩根士丹利,,85,11/12/2018 09:54
2382,舜宇光學科技 (02382),瑞信,,108,11/12/2018 09:53
857,中石油 (00857),德銀,6.48,6.56,11/10/2018 11:48
2333,長汽 (02333),美銀美林,,5.6,11/9/2018 09:57
2333,長城汽車 (02333),摩根士丹利,,12,11/1/2018 11:25
1177,中生製藥 (01177),瑞信,12.3,4.6,10/12/2018 10:02
992,聯想集團 (00992),大和,,4.7,10/10/2018 12:19
135,昆侖能源 (00135),瑞信,,9.5,10/9/2018 10:02
1810,小米 (01810),德銀,,23.2,10/8/2018 10:02
1044,恆安國際 (01044),摩根士丹利,93.5,90,10/7/2018 12:58
958,華能新能源 (00958),大和,2.55,3.35,10/4/2018 13:09
2018,瑞聲科技 (02018),交銀國際,93,55,9/11/2018 18:08
2018,瑞聲科技 (02018),富瑞,88,55,9/11/2018 18:06
388,港交所 (00388),美銀美林,238,245,9/11/2018 09:55
992,聯想集團 (00992),瑞銀,,4.85,9/10/2018 12:43
11,恆生 (00011),花旗,,213,9/8/2018 10:02
2238,廣汽集團 (02238),瑞信,11,8.1,9/7/2018 12:59
175,吉利汽車 (00175),瑞信,,28,9/1/2018 11:35
2688,新奧能源 (02688),富瑞,,80,8/11/2018 14:33
175,吉利汽車 (00175),摩根士丹利,,10,8/11/2018 09:55
2688,新奧能源 (02688),高盛,,93.24,8/10/2018 15:44
5,匯豐控股 (00005),摩根士丹利,95,87,8/8/2018 12:10
5,匯豐控股 (00005),瑞信,,75.2,8/8/2018 12:08
2382,舜宇光學科技 (02382),麥格理,,220,8/1/2018 12:11
813,世茂 (00813),瑞信,,23.5,7/12/2018 17:57
914,海螺水泥 (00914),摩根士丹利,58,56,7/12/2018 10:00
868,信義玻璃 (00868),瑞信,,9,7/11/2018 16:01
968,信義光能 (00968),瑞銀,,3.4,7/11/2018 09:53
700,騰訊 (00700),中金,,437,7/9/2018 10:04
175,吉利汽車 (00175),瑞信,28,29,7/6/2018 16:02
3800,保利協鑫 (03800),德銀,1.7,0.84,7/6/2018 15:36
175,吉利汽車 (00175),摩根士丹利,10,15,6/12/2018 09:53
522,ASM太平洋 (00522),美銀美林,85,55,6/11/2018 09:57
857,中石油 (00857),摩根士丹利,,7.97,6/9/2018 11:15
857,中石油 (00857),高盛,,6.05,6/9/2018 11:13
354,中軟國際 (00354),瑞信,5.6,6.9,6/2/2018 13:18
3808,中國重汽 (03808),瑞信,,8.4,5/12/2018 16:04
2319,蒙牛乳業 (02319),瑞銀,29,27.97,5/12/2018 09:56
6862,海底撈 (06862),花旗銀行,,17.7,5/11/2018 14:51
1109,華潤置地 (01109),花旗,,39.9,5/11/2018 09:55
857,中石油 (00857),花旗,7.9,8.1,5/10/2018 09:49
857,中石油 (00857),瑞信,,6.2,5/10/2018 09:47
883,中海油 (00883),花旗,,13.6,5/1/2018 11:24
27,銀河娛樂 (00027),瑞信,,71,4/12/2018 14:44
1928,金沙中國 (01928),中金,,41,4/12/2018 09:59
753,中國國航 (00753),瑞銀,9.2,8.4,4/9/2018 09:55
753,中國國航 (00753),大和,7.2,9,4/9/2018 09:53
590,六福 (00590),高盛,,43,4/7/2018 13:21
2688,新奧能源 (02688),瑞銀,,77,4/7/2018 13:19
6068,睿見教育 (06068),富瑞,10.2,5.6,3/12/2018 14:50
6169,宇華教育 (06169),富瑞,7.1,5.5,3/12/2018 14:32
1929,周大福 (01929),花旗,10.1,7.5,3/12/2018 09:54
3383,雅居樂 (03383),摩根大通,18,19.5,3/9/2018 09:56
914,海螺水泥 (00914),里昂,,59.5,2/11/2018 09:57
3323,中國建材 (03323),花旗,,9.9,2/11/2018 09:55
1918,融創 (01918),美銀美林,42.1,45.4,2/10/2018 12:26
992,聯想集團 (00992),花旗,,5.8,2/2/2018 15:15
175,吉利汽車 (00175),美銀美林,,20,1/11/2018 09:59
880,澳博控股 (00880),美銀美林,10.7,11,1/8/2018 15:28
2232,晶苑 (02232),野村,9.7,8.8,1/6/2018 11:24
1114,華晨中國 (01114),高盛,13.9,28.8,12/10/2017 11:29
2382,舜宇光學科技 (02382),花旗,,110,12/9/2017 11:56
2382,舜宇光學科技 (02382),瑞信,122.4,127.7,12/9/2017 11:18
175,吉利汽車 (00175),摩根士丹利,,15,12/7/2017 11:17
3799,達利食品 (03799),德銀,,5.8,12/6/2017 11:26
3799,達利食品 (03799),瑞信,,4.6,12/6/2017 10:38
981,中芯國際 (00981),瑞信,10.5,10.2,12/5/2017 18:04
700,騰訊 (00700),花旗,262,302,12/5/2017 14:49
700,騰訊 (00700),麥格理,265,293,12/5/2017 11:04
688,中國海外發展 (00688),滙豐,32.6,31.7,12/1/2017 15:48
1109,華潤置地 (01109),麥格理,,35.83,12/1/2017 14:10
688,中海外 (00688),高盛,30.7,31,12/1/2017 11:33
2382,舜宇光學科技 (02382),花旗,,75,11/7/2017 11:21
388,港交所 (00388),滙豐,,230,11/5/2017 15:08
4,九龍倉 (00004),麥格理,,77.23,11/5/2017 12:19
388,港交所 (00388),大華繼顯,170,174,11/5/2017 10:57
823,領展房產基金 (00823),花旗,,60.8,11/4/2017 10:47
1929,周大福 (01929),美銀美林,,5,11/1/2017 10:49
823,領展 (00823),瑞信,,63.5,10/11/2017 11:36
2689,玖龍紙業 (02689),富瑞,12.5,20,10/10/2017 11:37
916,龍源電力 (00916),德銀,,7.6,10/5/2017 15:01
2382,舜宇光學科技 (02382),富瑞,,52,10/3/2017 14:23
522,ASM PACIFIC (00522),滙豐,87,108,10/2/2017 14:48
1918,融創中國 (01918),大華繼顯,,4.34,10/2/2017 11:28
1929,周大福 (01929),麥格理,,7.5,10/1/2017 17:15
2382,舜宇光學科技 (02382),麥格理,,50,10/1/2017 17:15
267,中信股份 (00267),瑞信,,12.8,10/1/2017 15:43
2382,舜宇光學科技 (02382),摩根士丹利,,42,10/1/2017 15:42
700,騰訊控股 (00700),花旗,,228,10/1/2017 15:41
2668,新奧能源 (02668),摩根士丹利,,62,9/11/2017 11:42
2688,新奧能源 (02688),野村,,58.5,9/11/2017 10:53
2,中電控股 (00002),麥格理,,85,9/8/2017 11:46
